wall_ms,symbol,big_ex,small_ex,big_bid,big_ask,big_mid,small_bid,small_ask,small_mid,spread_pct,baseline_pct,anomaly_pct
1777604415643,AVAXUSDT,binance,gate,9.100000,9.101000,9.100500,9.100000,9.102000,9.101000,-0.0055,-0.0055,0.0000
1777604415643,UBUSDT,binance,gate,0.073360,0.073390,0.073375,0.073240,0.073380,0.073310,0.0887,0.1229,-0.0342
1777604415716,ENSOUSDT,okx,bitget,1.078000,1.078100,1.078050,1.076900,1.077400,1.077150,0.0836,0.1106,-0.0271
1777604415718,HUSDT,okx,bitget,0.184100,0.184130,0.184115,0.183850,0.183960,0.183905,0.1142,0.1225,-0.0083
1777604415719,DOGEUSDT,okx,gate,0.108300,0.108310,0.108305,0.108290,0.108300,0.108295,0.0092,0.0000,0.0092
1777604415759,DOTUSDT,binance,bitget,1.203000,1.204000,1.203500,1.203000,1.204000,1.203500,0.0000,0.0000,0.0000
1777604415761,WIFUSDT,binance,gate,0.188000,0.188100,0.188050,0.187800,0.188000,0.187900,0.0798,0.1064,-0.0265
1777604415770,TRXUSDT,binance,gate,0.325840,0.325850,0.325845,0.325700,0.325800,0.325750,0.0292,0.0276,0.0015
1777604415770,TRXUSDT,binance,bitget,0.325840,0.325850,0.325845,0.325880,0.325890,0.325885,-0.0123,-0.0184,0.0061
1777604415771,CRVUSDT,binance,bitget,0.234500,0.234600,0.234550,0.234600,0.234700,0.234650,-0.0426,-0.0426,-0.0000
1777604415771,BCHUSDT,binance,gate,442.040000,442.050000,442.045000,441.950000,442.030000,441.990000,0.0124,0.0125,-0.0000
1777604415322,DOTUSDT,okx,bitget,1.202000,1.203000,1.202500,1.203000,1.204000,1.203500,-0.0831,0.0000,-0.0831
1777604415268,BTCUSDT,binance,bitget,76538.400000,76538.500000,76538.450000,76533.400000,76533.500000,76533.450000,0.0065,0.0042,0.0023
1777604415771,BSBUSDT,binance,bitget,0.568120,0.568250,0.568185,0.568320,0.568700,0.568510,-0.0572,-0.0359,-0.0212
1777604415811,ARBUSDT,okx,gate,0.124250,0.124260,0.124255,0.124230,0.124250,0.124240,0.0121,0.0121,0.0000
1777604415811,KATUSDT,okx,gate,0.010302,0.010303,0.010302,0.010310,0.010320,0.010315,-0.1212,-0.0824,-0.0388
1777604415811,KATUSDT,okx,bitget,0.010302,0.010303,0.010302,0.010290,0.010310,0.010300,0.0243,0.0146,0.0097
1777604415811,APTUSDT,okx,gate,1.017700,1.017800,1.017750,1.017000,1.017500,1.017250,0.0492,0.0492,-0.0000
1777604415811,APTUSDT,okx,bitget,1.017700,1.017800,1.017750,1.017200,1.017400,1.017300,0.0442,0.0246,0.0196
1777604415824,BIOUSDT,okx,bitget,0.040110,0.040120,0.040115,0.040080,0.040090,0.040085,0.0748,0.0873,-0.0125
1777604415824,DOTUSDT,okx,gate,1.202000,1.203000,1.202500,1.203000,1.204000,1.203500,-0.0831,-0.0831,0.0000
1777604415851,CLUSDT,okx,gate,105.460000,105.470000,105.465000,105.330000,105.370000,105.350000,0.1092,0.0807,0.0285
1777604415851,CLUSDT,okx,bitget,105.460000,105.470000,105.465000,105.412000,105.428000,105.420000,0.0427,0.0394,0.0033
1777604415852,LTCUSDT,okx,gate,55.270000,55.280000,55.275000,55.260000,55.280000,55.270000,0.0090,0.0000,0.0090
1777604415852,LTCUSDT,okx,bitget,55.270000,55.280000,55.275000,55.260000,55.270000,55.265000,0.0181,0.0181,0.0000
1777604415853,ZBTUSDT,okx,gate,0.186980,0.186990,0.186985,0.186720,0.187030,0.186875,0.0589,0.0000,0.0589
1777604415853,ZBTUSDT,okx,bitget,0.186980,0.186990,0.186985,0.186850,0.187100,0.186975,0.0053,0.0053,0.0000
1777604415853,BSBUSDT,okx,bitget,0.568900,0.569000,0.568950,0.568330,0.568710,0.568520,0.0756,-0.0017,0.0774
1777604415812,ENSOUSDT,okx,gate,1.078000,1.078100,1.078050,1.080400,1.081200,1.080800,-0.2544,-0.2248,-0.0296
1777604415265,MEGAUSDT,binance,gate,0.162020,0.162050,0.162035,0.162010,0.162180,0.162095,-0.0370,0.0062,-0.0432
1777604415898,API3USDT,binance,bitget,0.384800,0.384900,0.384850,0.384800,0.385000,0.384900,-0.0130,-0.0129,-0.0001
1777604415899,TRUMPUSDT,binance,gate,2.383000,2.384000,2.383500,2.382000,2.383000,2.382500,0.0420,0.0420,0.0000
1777604415899,ZBTUSDT,binance,gate,0.186850,0.186860,0.186855,0.186720,0.187030,0.186875,-0.0107,-0.0536,0.0429
1777604415899,ZBTUSDT,binance,bitget,0.186850,0.186860,0.186855,0.186850,0.187100,0.186975,-0.0642,-0.0481,-0.0161
1777604415900,PENGUUSDT,binance,gate,0.009974,0.009975,0.009975,0.009974,0.009979,0.009976,-0.0200,-0.0200,0.0000
1777604415900,PENGUUSDT,binance,bitget,0.009974,0.009975,0.009975,0.009974,0.009976,0.009975,-0.0050,-0.0100,0.0050
1777604415902,ENAUSDT,binance,bitget,0.103850,0.103860,0.103855,0.103700,0.103800,0.103750,0.1012,0.0628,0.0384
1777604415904,SUIUSDT,binance,bitget,0.911000,0.911100,0.911050,0.911000,0.911100,0.911050,0.0000,0.0000,0.0000
1777604415904,ENSOUSDT,binance,bitget,1.076500,1.076700,1.076600,1.077000,1.077500,1.077250,-0.0603,-0.0553,-0.0050
1777604415904,CHZUSDT,binance,gate,0.042030,0.042040,0.042035,0.042050,0.042070,0.042060,-0.0594,-0.0357,-0.0238
1777604415904,CHZUSDT,binance,bitget,0.042030,0.042040,0.042035,0.042060,0.042070,0.042065,-0.0713,-0.0714,0.0000
1777604415913,ADAUSDT,okx,bitget,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604415917,BZUSDT,okx,gate,111.340000,111.350000,111.345000,111.120000,111.250000,111.185000,0.1439,0.1439,-0.0000
1777604415917,BZUSDT,okx,bitget,111.340000,111.350000,111.345000,111.220000,111.240000,111.230000,0.1034,0.0899,0.0135
1777604415918,SOONUSDT,okx,bitget,0.169900,0.170000,0.169950,0.169900,0.170000,0.169950,0.0000,0.0588,-0.0588
1777604415925,FILUSDT,okx,gate,0.925500,0.925600,0.925550,0.925300,0.925500,0.925400,0.0162,0.0000,0.0162
1777604415925,FILUSDT,okx,bitget,0.925500,0.925600,0.925550,0.925500,0.925600,0.925550,0.0000,-0.0108,0.0108
1777604415978,ARBUSDT,binance,gate,0.124200,0.124300,0.124250,0.124230,0.124250,0.124240,0.0080,0.0080,0.0000
1777604415978,ARBUSDT,binance,bitget,0.124200,0.124300,0.124250,0.124100,0.124200,0.124150,0.0805,0.0805,0.0000
1777604415979,SNDKUSDT,binance,gate,1045.670000,1046.000000,1045.835000,1044.570000,1045.180000,1044.875000,0.0919,0.0813,0.0106
1777604415770,CLUSDT,binance,bitget,105.400000,105.410000,105.405000,105.415000,105.427000,105.421000,-0.0152,-0.0161,0.0010
1777604414917,TRUMPUSDT,okx,bitget,2.383000,2.384000,2.383500,2.382000,2.383000,2.382500,0.0420,0.0420,0.0000
1777604415904,MEGAUSDT,binance,bitget,0.162040,0.162050,0.162045,0.161920,0.161990,0.161955,0.0556,0.0558,-0.0002
1777604415976,BIOUSDT,binance,bitget,0.040120,0.040130,0.040125,0.040080,0.040090,0.040085,0.0998,0.0872,0.0125
1777604415760,HUSDT,binance,bitget,0.184220,0.184230,0.184225,0.183830,0.183950,0.183890,0.1822,0.1769,0.0053
1777604416011,SUIUSDT,okx,gate,0.911000,0.911100,0.911050,0.910900,0.911000,0.910950,0.0110,0.0110,0.0000
1777604416012,PENGUUSDT,okx,gate,0.009977,0.009978,0.009978,0.009974,0.009979,0.009976,0.0100,0.0050,0.0050
1777604416018,AVAXUSDT,okx,gate,9.100000,9.101000,9.100500,9.100000,9.102000,9.101000,-0.0055,-0.0165,0.0110
1777604416018,ENAUSDT,okx,bitget,0.103850,0.103860,0.103855,0.103700,0.103800,0.103750,0.1012,0.0821,0.0191
1777604416036,BSBUSDT,binance,gate,0.568040,0.568210,0.568125,0.568090,0.568640,0.568365,-0.0422,0.0518,-0.0940
1777604416037,SOLUSDT,binance,bitget,83.560000,83.570000,83.565000,83.572000,83.573000,83.572500,-0.0090,-0.0114,0.0024
1777604416038,SOONUSDT,binance,gate,0.169900,0.170000,0.169950,0.170000,0.170100,0.170050,-0.0588,-0.0294,-0.0294
1777604416038,OPGUSDT,binance,gate,0.242300,0.242400,0.242350,0.242600,0.242700,0.242650,-0.1236,-0.1452,0.0215
1777604416038,XRPUSDT,binance,bitget,1.369000,1.369100,1.369050,1.369000,1.369100,1.369050,0.0000,0.0000,0.0000
1777604416040,DOGEUSDT,binance,bitget,0.108320,0.108330,0.108325,0.108300,0.108310,0.108305,0.0185,0.0277,-0.0092
1777604416040,BIOUSDT,binance,gate,0.040120,0.040130,0.040125,0.040090,0.040110,0.040100,0.0623,0.0498,0.0125
1777604416079,BSBUSDT,okx,gate,0.568600,0.568700,0.568650,0.568090,0.568640,0.568365,0.0501,0.0934,-0.0432
1777604415900,TAOUSDT,binance,gate,250.350000,250.360000,250.355000,250.200000,250.400000,250.300000,0.0220,0.0140,0.0080
1777604415760,HUSDT,binance,gate,0.184220,0.184230,0.184225,0.183720,0.183850,0.183785,0.2394,0.2313,0.0081
1777604414330,TRXUSDT,okx,gate,0.325800,0.325900,0.325850,0.325700,0.325800,0.325750,0.0307,0.0368,-0.0061
1777604415913,OPGUSDT,okx,gate,0.242900,0.243000,0.242950,0.242600,0.242700,0.242650,0.1236,0.1236,0.0000
1777604416123,WIFUSDT,okx,gate,0.187900,0.188000,0.187950,0.187800,0.188000,0.187900,0.0266,0.0533,-0.0267
1777604416123,WIFUSDT,okx,bitget,0.187900,0.188000,0.187950,0.188000,0.188100,0.188050,-0.0532,0.0000,-0.0532
1777604416124,XRPUSDT,okx,gate,1.368000,1.369000,1.368500,1.368800,1.368900,1.368850,-0.0256,-0.0183,-0.0073
1777604416124,XRPUSDT,okx,bitget,1.368000,1.369000,1.368500,1.369000,1.369100,1.369050,-0.0402,-0.0183,-0.0219
1777604416124,SNDKUSDT,okx,gate,1046.600000,1047.100000,1046.850000,1044.570000,1045.180000,1044.875000,0.1890,0.1872,0.0018
1777604416124,HUSDT,okx,gate,0.184100,0.184130,0.184115,0.183720,0.183850,0.183785,0.1796,0.1825,-0.0030
1777604416125,FARTCOINUSDT,okx,gate,0.199300,0.199400,0.199350,0.199410,0.199420,0.199415,-0.0326,-0.0075,-0.0251
1777604416125,FARTCOINUSDT,okx,bitget,0.199300,0.199400,0.199350,0.199300,0.199400,0.199350,0.0000,0.0000,0.0000
1777604415924,BTCUSDT,okx,bitget,76538.100000,76538.200000,76538.150000,76533.400000,76533.500000,76533.450000,0.0061,0.0071,-0.0009
1777604416040,SOONUSDT,binance,bitget,0.169900,0.170000,0.169950,0.169900,0.170000,0.169950,0.0000,0.0294,-0.0294
1777604415756,PENDLEUSDT,binance,bitget,1.398500,1.398700,1.398600,1.396900,1.397800,1.397350,0.0895,0.0932,-0.0037
1777604415906,ADAUSDT,binance,bitget,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604415979,NEARUSDT,binance,bitget,1.300000,1.301000,1.300500,1.300300,1.300600,1.300450,0.0038,-0.0115,0.0154
1777604415013,NEARUSDT,okx,bitget,1.299000,1.300000,1.299500,1.300300,1.300600,1.300450,-0.0731,-0.0885,0.0154
1777604416200,DOTUSDT,binance,gate,1.203000,1.204000,1.203500,1.203000,1.204000,1.203500,0.0000,0.0000,0.0000
1777604416201,BNBUSDT,binance,gate,617.370000,617.380000,617.375000,616.700000,616.750000,616.725000,0.1054,0.1021,0.0033
1777604416201,BNBUSDT,binance,bitget,617.370000,617.380000,617.375000,616.810000,616.820000,616.815000,0.0908,0.0940,-0.0032
1777604416201,FARTCOINUSDT,binance,gate,0.199300,0.199400,0.199350,0.199410,0.199420,0.199415,-0.0326,-0.0100,-0.0226
1777604416201,PUMPUSDT,binance,gate,0.001797,0.001798,0.001798,0.001797,0.001798,0.001798,0.0000,0.0000,0.0000
1777604416201,PUMPUSDT,binance,bitget,0.001797,0.001798,0.001798,0.001798,0.001799,0.001798,-0.0556,-0.0556,0.0000
1777604416202,BCHUSDT,binance,bitget,442.040000,442.050000,442.045000,442.130000,442.170000,442.150000,-0.0237,-0.0204,-0.0034
1777604416203,LINKUSDT,binance,bitget,9.111000,9.112000,9.111500,9.111000,9.112000,9.111500,0.0000,0.0000,0.0000
1777604416204,TAOUSDT,binance,bitget,250.350000,250.360000,250.355000,250.370000,250.380000,250.375000,-0.0080,-0.0040,-0.0040
1777604416205,BTCUSDT,binance,gate,76538.400000,76538.500000,76538.450000,76532.000000,76532.100000,76532.050000,0.0084,0.0088,-0.0004
1777604416208,ETHUSDT,binance,gate,2265.640000,2265.650000,2265.645000,2265.420000,2265.430000,2265.425000,0.0097,0.0000,0.0097
1777604416109,LINKUSDT,okx,bitget,9.112000,9.113000,9.112500,9.111000,9.112000,9.111500,0.0110,0.0000,0.0110
1777604416039,OPGUSDT,binance,bitget,0.242300,0.242400,0.242350,0.242500,0.242700,0.242600,-0.1031,-0.1245,0.0214
1777604415912,WLDUSDT,okx,bitget,0.242400,0.242500,0.242450,0.242500,0.242600,0.242550,-0.0412,-0.0412,-0.0000
1777604414330,TRXUSDT,okx,bitget,0.325800,0.325900,0.325850,0.325880,0.325890,0.325885,-0.0107,-0.0107,0.0000
1777604416216,LINKUSDT,okx,gate,9.112000,9.113000,9.112500,9.111000,9.112000,9.111500,0.0110,0.0055,0.0055
1777604416223,APEUSDT,okx,gate,0.161090,0.161100,0.161095,0.160930,0.161040,0.160985,0.0683,0.0497,0.0186
1777604416223,APEUSDT,okx,bitget,0.161090,0.161100,0.161095,0.160900,0.161000,0.160950,0.0901,0.0966,-0.0065
1777604416317,PENGUUSDT,okx,bitget,0.009977,0.009978,0.009978,0.009974,0.009976,0.009975,0.0251,0.0200,0.0050
1777604416323,UBUSDT,okx,gate,0.073260,0.073270,0.073265,0.073240,0.073380,0.073310,-0.0614,0.1083,-0.1697
1777604416323,PENDLEUSDT,okx,gate,1.397000,1.398000,1.397500,1.397000,1.398000,1.397500,0.0000,-0.0716,0.0716
1777604416323,PENDLEUSDT,okx,bitget,1.397000,1.398000,1.397500,1.396900,1.397800,1.397350,0.0107,0.0072,0.0036
1777604416325,MEGAUSDT,okx,gate,0.161700,0.161800,0.161750,0.162010,0.162180,0.162095,-0.2128,-0.1826,-0.0302
1777604415978,ASTERUSDT,binance,gate,0.653900,0.654000,0.653950,0.653600,0.653800,0.653700,0.0382,0.0306,0.0077
1777604415822,ASTERUSDT,okx,gate,0.653600,0.653700,0.653650,0.653600,0.653800,0.653700,-0.0076,-0.0153,0.0076
1777604415977,SUIUSDT,binance,gate,0.911000,0.911100,0.911050,0.910900,0.911000,0.910950,0.0110,0.0110,0.0000
1777604415977,HYPEUSDT,binance,gate,40.335000,40.336000,40.335500,40.314000,40.315000,40.314500,0.0521,0.0161,0.0360
1777604416039,XRPUSDT,binance,gate,1.369000,1.369100,1.369050,1.368800,1.368900,1.368850,0.0146,0.0073,0.0073
1777604415770,CLUSDT,binance,gate,105.400000,105.410000,105.405000,105.330000,105.370000,105.350000,0.0522,0.0190,0.0332
1777604416332,SOLUSDT,okx,gate,83.570000,83.580000,83.575000,83.560000,83.570000,83.565000,0.0120,0.0000,0.0120
1777604416359,NEARUSDT,binance,gate,1.300000,1.301000,1.300500,1.300000,1.300600,1.300300,0.0154,0.0192,-0.0038
1777604416359,UBUSDT,binance,bitget,0.073360,0.073390,0.073375,0.073330,0.073450,0.073390,-0.0204,0.0000,-0.0204
1777604416359,WIFUSDT,binance,bitget,0.188000,0.188100,0.188050,0.188000,0.188100,0.188050,0.0000,0.0000,0.0000
1777604416360,FILUSDT,binance,gate,0.925000,0.926000,0.925500,0.925300,0.925500,0.925400,0.0108,-0.0054,0.0162
1777604416360,FILUSDT,binance,bitget,0.925000,0.926000,0.925500,0.925500,0.925600,0.925550,-0.0054,-0.0162,0.0108
1777604416360,HYPEUSDT,binance,bitget,40.335000,40.336000,40.335500,40.319000,40.323000,40.321000,0.0360,0.0323,0.0037
1777604416361,SOLUSDT,binance,gate,83.560000,83.570000,83.565000,83.560000,83.570000,83.565000,0.0000,-0.0120,0.0120
1777604416362,ADAUSDT,binance,gate,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604416364,LINKUSDT,binance,gate,9.111000,9.112000,9.111500,9.111000,9.112000,9.111500,0.0000,0.0000,0.0000
1777604416371,WLDUSDT,binance,bitget,0.242600,0.242700,0.242650,0.242500,0.242600,0.242550,0.0412,0.0412,0.0000
1777604416371,ENSOUSDT,binance,gate,1.076700,1.076900,1.076800,1.080300,1.080900,1.080600,-0.3517,-0.3859,0.0342
1777604416416,WLDUSDT,okx,gate,0.242400,0.242500,0.242450,0.242500,0.242600,0.242550,-0.0412,0.0000,-0.0412
1777604416416,ETHUSDT,okx,gate,2265.540000,2265.550000,2265.545000,2265.420000,2265.430000,2265.425000,0.0053,0.0026,0.0026
1777604416416,TONUSDT,okx,gate,1.338000,1.339000,1.338500,1.338500,1.339300,1.338900,-0.0299,-0.0710,0.0411
1777604416416,TONUSDT,okx,bitget,1.338000,1.339000,1.338500,1.338400,1.338500,1.338450,0.0037,-0.0411,0.0448
1777604416416,ADAUSDT,okx,gate,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604416417,OPGUSDT,okx,bitget,0.242900,0.243000,0.242950,0.242500,0.242700,0.242600,0.1443,0.1245,0.0198
1777604416418,UBUSDT,okx,bitget,0.073260,0.073270,0.073265,0.073330,0.073450,0.073390,-0.1703,-0.0204,-0.1499
1777604416418,API3USDT,okx,gate,0.386100,0.386200,0.386150,0.384400,0.384600,0.384500,0.4291,0.4266,0.0026
1777604416418,API3USDT,okx,bitget,0.386100,0.386200,0.386150,0.384700,0.384800,0.384750,0.3639,0.3490,0.0149
1777604416417,CRVUSDT,okx,bitget,0.234600,0.234700,0.234650,0.234600,0.234700,0.234650,0.0000,0.0000,0.0000
1777604416223,SNDKUSDT,okx,bitget,1046.600000,1047.100000,1046.850000,1044.830000,1046.110000,1045.470000,0.1320,0.1258,0.0062
1777604416513,BNBUSDT,okx,gate,616.700000,616.800000,616.750000,616.700000,616.750000,616.725000,0.0041,-0.0041,0.0081
1777604416513,BNBUSDT,okx,bitget,616.700000,616.800000,616.750000,616.810000,616.820000,616.815000,-0.0105,-0.0105,0.0000
1777604416515,AVAXUSDT,okx,bitget,9.100000,9.101000,9.100500,9.100000,9.101000,9.100500,0.0000,0.0000,0.0000
1777604416515,CHZUSDT,okx,gate,0.042000,0.042010,0.042005,0.042050,0.042070,0.042060,-0.1308,-0.0595,-0.0713
1777604416515,CHZUSDT,okx,bitget,0.042000,0.042010,0.042005,0.042060,0.042070,0.042065,-0.1426,-0.1189,-0.0237
1777604416517,NEARUSDT,okx,gate,1.299000,1.300000,1.299500,1.300000,1.300600,1.300300,-0.0615,-0.0654,0.0038
1777604416517,DOGEUSDT,okx,bitget,0.108300,0.108310,0.108305,0.108300,0.108310,0.108305,0.0000,0.0092,-0.0092
1777604416527,CRVUSDT,okx,gate,0.234600,0.234700,0.234650,0.234400,0.234500,0.234450,0.0853,0.0426,0.0427
1777604416529,BTCUSDT,okx,gate,76538.100000,76538.200000,76538.150000,76532.000000,76532.100000,76532.050000,0.0080,0.0102,-0.0022
1777604416529,BIOUSDT,okx,gate,0.040110,0.040120,0.040115,0.040090,0.040110,0.040100,0.0374,0.0499,-0.0125
1777604416529,TAOUSDT,okx,bitget,250.200000,250.300000,250.250000,250.370000,250.380000,250.375000,-0.0499,-0.0579,0.0080
1777604416530,WLFIUSDT,okx,gate,0.060240,0.060250,0.060245,0.060250,0.060270,0.060260,-0.0249,-0.0248,-0.0001
1777604416530,WLFIUSDT,okx,bitget,0.060240,0.060250,0.060245,0.060200,0.060300,0.060250,-0.0083,-0.0249,0.0166
1777604416531,ENAUSDT,okx,gate,0.103850,0.103860,0.103855,0.103800,0.103810,0.103805,0.0482,0.0386,0.0096
1777604416363,DOGEUSDT,binance,gate,0.108320,0.108330,0.108325,0.108290,0.108300,0.108295,0.0277,0.0277,0.0000
1777604416208,ENAUSDT,binance,gate,0.103850,0.103860,0.103855,0.103800,0.103810,0.103805,0.0482,0.0241,0.0240
1777604416601,SOLUSDT,okx,bitget,83.570000,83.580000,83.575000,83.572000,83.573000,83.572500,0.0030,0.0006,0.0024
1777604416614,ETHUSDT,okx,bitget,2265.540000,2265.550000,2265.545000,2265.820000,2265.830000,2265.825000,-0.0124,-0.0040,-0.0084
1777604416617,HYPEUSDT,okx,gate,40.320000,40.330000,40.325000,40.314000,40.315000,40.314500,0.0260,0.0025,0.0236
1777604416617,HYPEUSDT,okx,bitget,40.320000,40.330000,40.325000,40.316000,40.319000,40.317500,0.0186,0.0174,0.0012
1777604416661,UBUSDT,binance,gate,0.073290,0.073330,0.073310,0.073170,0.073350,0.073260,0.0683,0.1229,-0.0546
1777604416661,SNDKUSDT,binance,bitget,1045.670000,1046.000000,1045.835000,1044.830000,1046.010000,1045.420000,0.0397,0.0282,0.0115
1777604416664,ETHUSDT,binance,bitget,2265.640000,2265.650000,2265.645000,2265.820000,2265.830000,2265.825000,-0.0079,-0.0075,-0.0004
1777604416665,WLFIUSDT,binance,gate,0.060200,0.060300,0.060250,0.060250,0.060270,0.060260,-0.0166,-0.0083,-0.0083
1777604416665,WLFIUSDT,binance,bitget,0.060200,0.060300,0.060250,0.060200,0.060300,0.060250,0.0000,0.0000,0.0000
1777604416666,API3USDT,binance,gate,0.384700,0.384800,0.384750,0.384400,0.384600,0.384500,0.0650,0.0646,0.0004
1777604416666,LTCUSDT,binance,gate,55.270000,55.280000,55.275000,55.260000,55.280000,55.270000,0.0090,0.0000,0.0090
1777604416666,LTCUSDT,binance,bitget,55.270000,55.280000,55.275000,55.260000,55.270000,55.265000,0.0181,0.0000,0.0181
1777604416666,BZUSDT,binance,gate,111.260000,111.270000,111.265000,111.120000,111.250000,111.185000,0.0720,0.0854,-0.0135
1777604416666,BZUSDT,binance,bitget,111.260000,111.270000,111.265000,111.230000,111.240000,111.235000,0.0270,0.0314,-0.0045
1777604416668,TONUSDT,binance,gate,1.338700,1.338800,1.338750,1.338500,1.339300,1.338900,-0.0112,-0.0075,-0.0037
1777604416668,TONUSDT,binance,bitget,1.338700,1.338800,1.338750,1.338400,1.338500,1.338450,0.0224,0.0149,0.0075
1777604416670,TRUMPUSDT,binance,bitget,2.383000,2.384000,2.383500,2.382000,2.383000,2.382500,0.0420,0.0420,0.0000
1777604416670,APTUSDT,binance,gate,1.017800,1.017900,1.017850,1.017000,1.017500,1.017250,0.0590,0.0589,0.0000
1777604416670,APTUSDT,binance,bitget,1.017800,1.017900,1.017850,1.017100,1.017400,1.017250,0.0590,0.0344,0.0246
1777604416670,APEUSDT,binance,gate,0.161000,0.161100,0.161050,0.160930,0.161040,0.160985,0.0404,0.0031,0.0373
1777604416670,APEUSDT,binance,bitget,0.161000,0.161100,0.161050,0.160900,0.161000,0.160950,0.0621,0.0621,0.0000
1777604416672,WLDUSDT,binance,gate,0.242600,0.242700,0.242650,0.242500,0.242600,0.242550,0.0412,0.0412,-0.0000
1777604416673,PENDLEUSDT,binance,gate,1.398500,1.398600,1.398550,1.397000,1.398000,1.397500,0.0751,0.0322,0.0429
1777604416517,MEGAUSDT,okx,bitget,0.161700,0.161800,0.161750,0.161910,0.162060,0.161985,-0.1451,-0.1270,-0.0180
1777604416617,SUIUSDT,okx,bitget,0.911000,0.911100,0.911050,0.911000,0.911100,0.911050,0.0000,0.0000,0.0000
1777604416206,AAVEUSDT,binance,bitget,92.870000,92.880000,92.875000,92.860000,92.870000,92.865000,0.0108,0.0054,0.0054
1777604415520,AAVEUSDT,okx,bitget,92.880000,92.890000,92.885000,92.860000,92.870000,92.865000,0.0215,0.0108,0.0108
1777604416723,PUMPUSDT,okx,gate,0.001796,0.001797,0.001796,0.001796,0.001797,0.001796,0.0000,-0.0556,0.0556
1777604416723,PUMPUSDT,okx,bitget,0.001796,0.001797,0.001796,0.001798,0.001799,0.001798,-0.1112,-0.1113,0.0001
1777604416723,HUSDT,okx,bitget,0.184150,0.184180,0.184165,0.183900,0.183990,0.183945,0.1196,0.1225,-0.0029
1777604416723,TAOUSDT,okx,gate,250.200000,250.300000,250.250000,250.200000,250.400000,250.300000,-0.0200,-0.0399,0.0200
1777604416724,AAVEUSDT,okx,gate,92.880000,92.890000,92.885000,92.890000,92.900000,92.895000,-0.0108,0.0054,-0.0162
1777604416725,ENSOUSDT,okx,bitget,1.079100,1.079400,1.079250,1.077900,1.078200,1.078050,0.1113,0.1106,0.0007
1777604416725,DOGEUSDT,okx,gate,0.108300,0.108310,0.108305,0.108290,0.108300,0.108295,0.0092,0.0000,0.0092
1777604416823,BSBUSDT,binance,bitget,0.568330,0.568460,0.568395,0.568180,0.568720,0.568450,-0.0097,-0.0359,0.0262
1777604416825,BCHUSDT,binance,gate,442.040000,442.050000,442.045000,441.950000,442.030000,441.990000,0.0124,0.0125,-0.0000
1777604416830,TRXUSDT,binance,gate,0.325840,0.325850,0.325845,0.325700,0.325790,0.325745,0.0307,0.0276,0.0031
1777604416830,TRXUSDT,binance,bitget,0.325840,0.325850,0.325845,0.325880,0.325890,0.325885,-0.0123,-0.0184,0.0061
1777604416831,BTCUSDT,binance,bitget,76538.400000,76538.500000,76538.450000,76533.400000,76533.500000,76533.450000,0.0065,0.0042,0.0023
1777604416832,AVAXUSDT,binance,gate,9.100000,9.101000,9.100500,9.100000,9.102000,9.101000,-0.0055,-0.0055,0.0000
1777604416832,AVAXUSDT,binance,bitget,9.100000,9.101000,9.100500,9.100000,9.101000,9.100500,0.0000,0.0000,0.0000
1777604416832,AAVEUSDT,binance,gate,92.870000,92.880000,92.875000,92.890000,92.900000,92.895000,-0.0215,0.0054,-0.0269
1777604416834,BIOUSDT,okx,bitget,0.040110,0.040120,0.040115,0.040080,0.040090,0.040085,0.0748,0.0873,-0.0125
1777604416835,DOTUSDT,okx,gate,1.202000,1.203000,1.202500,1.203000,1.204000,1.203500,-0.0831,-0.0831,0.0000
1777604416835,DOTUSDT,okx,bitget,1.202000,1.203000,1.202500,1.203000,1.204000,1.203500,-0.0831,0.0000,-0.0831
1777604416836,BCHUSDT,okx,gate,442.000000,442.100000,442.050000,441.950000,442.030000,441.990000,0.0136,0.0045,0.0090
1777604416836,BCHUSDT,okx,bitget,442.000000,442.100000,442.050000,442.130000,442.170000,442.150000,-0.0226,-0.0237,0.0011
1777604416888,DOTUSDT,binance,bitget,1.203000,1.204000,1.203500,1.203000,1.204000,1.203500,0.0000,0.0000,0.0000
1777604416889,ASTERUSDT,binance,bitget,0.653900,0.654000,0.653950,0.653600,0.653700,0.653650,0.0459,0.0306,0.0153
1777604416890,FARTCOINUSDT,binance,bitget,0.199300,0.199400,0.199350,0.199300,0.199400,0.199350,0.0000,0.0000,0.0000
1777604416914,ENSOUSDT,okx,gate,1.079300,1.079500,1.079400,1.081600,1.082400,1.082000,-0.2403,-0.2248,-0.0155
1777604416919,CLUSDT,okx,gate,105.460000,105.470000,105.465000,105.330000,105.370000,105.350000,0.1092,0.0807,0.0285
1777604416919,CLUSDT,okx,bitget,105.460000,105.470000,105.465000,105.417000,105.428000,105.422500,0.0403,0.0394,0.0009
1777604416892,ZBTUSDT,binance,bitget,0.186770,0.186780,0.186775,0.186870,0.187090,0.186980,-0.1096,-0.0481,-0.0616
